STATUS | wrapper  | 2006/07/25 11:51:30 | --> Wrapper Started as Console
INFO   | jvm 1    | 2006/07/25 12:27:03 | Jul 25, 2006 12:27:03 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:27:03 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\TalentPool.xml
INFO   | jvm 1    | 2006/07/25 12:27:04 | Jul 25, 2006 12:27:04 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:27:04 | INFO: Initializing, config='org.apache.struts.util.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:27:04 | Jul 25, 2006 12:27:04 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:27:04 | INFO: Initializing, config='org.apache.struts.action.ActionResources', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:27:05 | Jul 25, 2006 12:27:05 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:27:05 | INFO: Initializing, config='talentpoollabels', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:27:05 | Jul 25, 2006 12:27:05 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:27:05 | INFO: Installing web application at context path /jsp-examples from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\jsp-examples
INFO   | jvm 1    | 2006/07/25 12:27:05 | Jul 25, 2006 12:27:05 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:27:05 | INFO: Installing web application at context path  from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\ROOT
INFO   | jvm 1    | 2006/07/25 12:27:05 | Jul 25, 2006 12:27:05 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:27:05 | INFO: Installing web application at context path /servlets-examples from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\servlets-examples
INFO   | jvm 1    | 2006/07/25 12:27:05 | Jul 25, 2006 12:27:05 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:27:05 | INFO: Installing web application at context path /tomcat-docs from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\tomcat-docs
INFO   | jvm 1    | 2006/07/25 12:27:05 | Jul 25, 2006 12:27:05 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:27:05 | INFO: Installing web application at context path /webdav from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\webdav
INFO   | jvm 1    | 2006/07/25 12:27:05 | Jul 25, 2006 12:27:05 PM org.apache.coyote.http11.Http11Protocol start
INFO   | jvm 1    | 2006/07/25 12:27:05 | INFO: Starting Coyote HTTP/1.1 on http-90
INFO   | jvm 1    | 2006/07/25 12:27:05 | Jul 25, 2006 12:27:05 PM org.apache.jk.common.ChannelSocket init
INFO   | jvm 1    | 2006/07/25 12:27:05 | INFO: Port busy 8009 java.net.BindException: Address already in use: JVM_Bind
INFO   | jvm 1    | 2006/07/25 12:27:05 | Jul 25, 2006 12:27:05 PM org.apache.jk.common.ChannelSocket init
INFO   | jvm 1    | 2006/07/25 12:27:05 | INFO: JK2: ajp13 listening on /0.0.0.0:8010
INFO   | jvm 1    | 2006/07/25 12:27:05 | Jul 25, 2006 12:27:05 PM org.apache.jk.server.JkMain start
INFO   | jvm 1    | 2006/07/25 12:27:05 | INFO: Jk running ID=1 time=0/15  config=D:\TalentpoolInstaller\TalentPool\tomcat\conf\jk2.properties
INFO   | jvm 1    | 2006/07/25 12:27:05 | Jul 25, 2006 12:27:05 PM org.apache.catalina.startup.Catalina start
INFO   | jvm 1    | 2006/07/25 12:27:05 | INFO: Server startup in 4407 ms
INFO   | jvm 1    | 2006/07/25 12:27:05 | StandardServer.await: create[8005]: java.net.BindException: Address already in use: JVM_Bind
INFO   | jvm 1    | 2006/07/25 12:27:05 | java.net.BindException: Address already in use: JVM_Bind
INFO   | jvm 1    | 2006/07/25 12:27:05 | 	at java.net.PlainSocketImpl.socketBind(Native Method)
INFO   | jvm 1    | 2006/07/25 12:27:05 | 	at java.net.PlainSocketImpl.bind(PlainSocketImpl.java:331)
INFO   | jvm 1    | 2006/07/25 12:27:05 | 	at java.net.ServerSocket.bind(ServerSocket.java:318)
INFO   | jvm 1    | 2006/07/25 12:27:05 | 	at java.net.ServerSocket.<init>(ServerSocket.java:185)
INFO   | jvm 1    | 2006/07/25 12:27:05 | 	at org.apache.catalina.core.StandardServer.await(StandardServer.java:496)
INFO   | jvm 1    | 2006/07/25 12:27:05 | 	at org.apache.catalina.startup.Catalina.await(Catalina.java:619)
INFO   | jvm 1    | 2006/07/25 12:27:05 | 	at org.apache.catalina.startup.Catalina.start(Catalina.java:579)
INFO   | jvm 1    | 2006/07/25 12:27:05 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 1    | 2006/07/25 12:27:05 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
INFO   | jvm 1    | 2006/07/25 12:27:05 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
INFO   | jvm 1    | 2006/07/25 12:27:05 | 	at java.lang.reflect.Method.invoke(Method.java:324)
INFO   | jvm 1    | 2006/07/25 12:27:05 | 	at org.apache.catalina.startup.Bootstrap.start(Bootstrap.java:287)
INFO   | jvm 1    | 2006/07/25 12:27:05 | 	at org.apache.catalina.startup.Bootstrap.main(Bootstrap.java:425)
INFO   | jvm 1    | 2006/07/25 12:27:05 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 1    | 2006/07/25 12:27:05 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
INFO   | jvm 1    | 2006/07/25 12:27:05 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
INFO   | jvm 1    | 2006/07/25 12:27:05 | 	at java.lang.reflect.Method.invoke(Method.java:324)
INFO   | jvm 1    | 2006/07/25 12:27:05 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:292)
INFO   | jvm 1    | 2006/07/25 12:27:05 | 	at java.lang.Thread.run(Thread.java:534)
STATUS | wrapper  | 2006/07/25 12:27:07 | <-- Wrapper Stopped
STATUS | wrapper  | 2006/07/25 12:28:12 | --> Wrapper Started as Console
STATUS | wrapper  | 2006/07/25 12:28:12 | Launching a JVM...
INFO   | jvm 1    | 2006/07/25 12:28:12 | Wrapper (Version 3.2.1) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2006/07/25 12:28:12 | 
INFO   | jvm 1    | 2006/07/25 12:28:14 | Jul 25, 2006 12:28:14 PM org.apache.coyote.http11.Http11Protocol init
INFO   | jvm 1    | 2006/07/25 12:28:14 | INFO: Initializing Coyote HTTP/1.1 on http-1000
INFO   | jvm 1    | 2006/07/25 12:28:14 | Jul 25, 2006 12:28:14 PM org.apache.catalina.startup.Catalina load
INFO   | jvm 1    | 2006/07/25 12:28:14 | INFO: Initialization processed in 1016 ms
INFO   | jvm 1    | 2006/07/25 12:28:14 | Jul 25, 2006 12:28:14 PM org.apache.catalina.core.StandardService start
INFO   | jvm 1    | 2006/07/25 12:28:14 | INFO: Starting service Catalina
INFO   | jvm 1    | 2006/07/25 12:28:14 | Jul 25, 2006 12:28:14 PM org.apache.catalina.core.StandardEngine start
INFO   | jvm 1    | 2006/07/25 12:28:14 | INFO: Starting Servlet Engine: Apache Tomcat/5.0.30
INFO   | jvm 1    | 2006/07/25 12:28:14 | Jul 25, 2006 12:28:14 PM org.apache.catalina.core.StandardHost start
INFO   | jvm 1    | 2006/07/25 12:28:14 | INFO: XML validation disabled
INFO   | jvm 1    | 2006/07/25 12:28:14 | Jul 25, 2006 12:28:14 PM org.apache.catalina.core.StandardHost getDeployer
INFO   | jvm 1    | 2006/07/25 12:28:14 | INFO: Create Host deployer for direct deployment ( non-jmx ) 
INFO   | jvm 1    | 2006/07/25 12:28:14 | Jul 25, 2006 12:28:14 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:28:14 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\admin.xml
INFO   | jvm 1    | 2006/07/25 12:28:16 | Jul 25, 2006 12:28:16 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:28:16 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\balancer.xml
INFO   | jvm 1    | 2006/07/25 12:28:16 | Jul 25, 2006 12:28:16 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:28:16 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\manager.xml
INFO   | jvm 1    | 2006/07/25 12:28:16 | Jul 25, 2006 12:28:16 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:28:16 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\TalentPool.xml
INFO   | jvm 1    | 2006/07/25 12:28:17 | Jul 25, 2006 12:28:17 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:28:17 | INFO: Initializing, config='org.apache.struts.util.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:28:17 | Jul 25, 2006 12:28:17 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:28:17 | INFO: Initializing, config='org.apache.struts.action.ActionResources', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:28:18 | Jul 25, 2006 12:28:18 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:28:18 | INFO: Initializing, config='talentpoollabels', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:28:18 | Jul 25, 2006 12:28:18 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:28:18 | INFO: Installing web application at context path /jsp-examples from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\jsp-examples
INFO   | jvm 1    | 2006/07/25 12:28:18 | Jul 25, 2006 12:28:18 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:28:18 | INFO: Installing web application at context path  from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\ROOT
INFO   | jvm 1    | 2006/07/25 12:28:18 | Jul 25, 2006 12:28:18 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:28:18 | INFO: Installing web application at context path /servlets-examples from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\servlets-examples
INFO   | jvm 1    | 2006/07/25 12:28:18 | Jul 25, 2006 12:28:18 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:28:18 | INFO: Installing web application at context path /tomcat-docs from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\tomcat-docs
INFO   | jvm 1    | 2006/07/25 12:28:18 | Jul 25, 2006 12:28:18 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:28:18 | INFO: Installing web application at context path /webdav from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\webdav
INFO   | jvm 1    | 2006/07/25 12:28:18 | Jul 25, 2006 12:28:18 PM org.apache.coyote.http11.Http11Protocol start
INFO   | jvm 1    | 2006/07/25 12:28:18 | INFO: Starting Coyote HTTP/1.1 on http-1000
INFO   | jvm 1    | 2006/07/25 12:28:18 | Jul 25, 2006 12:28:18 PM org.apache.jk.common.ChannelSocket init
INFO   | jvm 1    | 2006/07/25 12:28:18 | INFO: Port busy 8009 java.net.BindException: Address already in use: JVM_Bind
INFO   | jvm 1    | 2006/07/25 12:28:18 | Jul 25, 2006 12:28:18 PM org.apache.jk.common.ChannelSocket init
INFO   | jvm 1    | 2006/07/25 12:28:18 | INFO: JK2: ajp13 listening on /0.0.0.0:8010
INFO   | jvm 1    | 2006/07/25 12:28:18 | Jul 25, 2006 12:28:18 PM org.apache.jk.server.JkMain start
INFO   | jvm 1    | 2006/07/25 12:28:18 | INFO: Jk running ID=1 time=0/15  config=D:\TalentpoolInstaller\TalentPool\tomcat\conf\jk2.properties
INFO   | jvm 1    | 2006/07/25 12:28:18 | Jul 25, 2006 12:28:18 PM org.apache.catalina.startup.Catalina start
INFO   | jvm 1    | 2006/07/25 12:28:18 | INFO: Server startup in 4312 ms
INFO   | jvm 1    | 2006/07/25 12:28:18 | StandardServer.await: create[8005]: java.net.BindException: Address already in use: JVM_Bind
INFO   | jvm 1    | 2006/07/25 12:28:18 | java.net.BindException: Address already in use: JVM_Bind
INFO   | jvm 1    | 2006/07/25 12:28:18 | 	at java.net.PlainSocketImpl.socketBind(Native Method)
INFO   | jvm 1    | 2006/07/25 12:28:18 | 	at java.net.PlainSocketImpl.bind(PlainSocketImpl.java:331)
INFO   | jvm 1    | 2006/07/25 12:28:18 | 	at java.net.ServerSocket.bind(ServerSocket.java:318)
INFO   | jvm 1    | 2006/07/25 12:28:18 | 	at java.net.ServerSocket.<init>(ServerSocket.java:185)
INFO   | jvm 1    | 2006/07/25 12:28:18 | 	at org.apache.catalina.core.StandardServer.await(StandardServer.java:496)
INFO   | jvm 1    | 2006/07/25 12:28:18 | 	at org.apache.catalina.startup.Catalina.await(Catalina.java:619)
INFO   | jvm 1    | 2006/07/25 12:28:18 | 	at org.apache.catalina.startup.Catalina.start(Catalina.java:579)
INFO   | jvm 1    | 2006/07/25 12:28:18 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 1    | 2006/07/25 12:28:18 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
INFO   | jvm 1    | 2006/07/25 12:28:18 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
INFO   | jvm 1    | 2006/07/25 12:28:18 | 	at java.lang.reflect.Method.invoke(Method.java:324)
INFO   | jvm 1    | 2006/07/25 12:28:18 | 	at org.apache.catalina.startup.Bootstrap.start(Bootstrap.java:287)
INFO   | jvm 1    | 2006/07/25 12:28:18 | 	at org.apache.catalina.startup.Bootstrap.main(Bootstrap.java:425)
INFO   | jvm 1    | 2006/07/25 12:28:18 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 1    | 2006/07/25 12:28:18 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
INFO   | jvm 1    | 2006/07/25 12:28:18 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
INFO   | jvm 1    | 2006/07/25 12:28:18 | 	at java.lang.reflect.Method.invoke(Method.java:324)
INFO   | jvm 1    | 2006/07/25 12:28:18 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:292)
INFO   | jvm 1    | 2006/07/25 12:28:18 | 	at java.lang.Thread.run(Thread.java:534)
STATUS | wrapper  | 2006/07/25 12:28:20 | <-- Wrapper Stopped
STATUS | wrapper  | 2006/07/25 12:29:08 | --> Wrapper Started as Console
STATUS | wrapper  | 2006/07/25 12:29:08 | Launching a JVM...
INFO   | jvm 1    | 2006/07/25 12:29:08 | Wrapper (Version 3.2.1) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2006/07/25 12:29:08 | 
INFO   | jvm 1    | 2006/07/25 12:29:10 | Jul 25, 2006 12:29:10 PM org.apache.coyote.http11.Http11Protocol init
INFO   | jvm 1    | 2006/07/25 12:29:10 | SEVERE: Error initializing endpoint
INFO   | jvm 1    | 2006/07/25 12:29:10 | java.net.BindException: Address already in use: JVM_Bind:9090
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at org.apache.tomcat.util.net.PoolTcpEndpoint.initEndpoint(PoolTcpEndpoint.java:264)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at org.apache.coyote.http11.Http11Protocol.init(Http11Protocol.java:137)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at org.apache.coyote.tomcat5.CoyoteConnector.initialize(CoyoteConnector.java:1429)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at org.apache.catalina.core.StandardService.initialize(StandardService.java:609)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at org.apache.catalina.core.StandardServer.initialize(StandardServer.java:2384)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at org.apache.catalina.startup.Catalina.load(Catalina.java:507)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at java.lang.reflect.Method.invoke(Method.java:324)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at org.apache.catalina.startup.Bootstrap.load(Bootstrap.java:250)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at org.apache.catalina.startup.Bootstrap.main(Bootstrap.java:424)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at java.lang.reflect.Method.invoke(Method.java:324)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:292)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at java.lang.Thread.run(Thread.java:534)
INFO   | jvm 1    | 2006/07/25 12:29:10 | Jul 25, 2006 12:29:10 PM org.apache.catalina.startup.Catalina load
INFO   | jvm 1    | 2006/07/25 12:29:10 | SEVERE: Catalina.start
INFO   | jvm 1    | 2006/07/25 12:29:10 | LifecycleException:  Protocol handler initialization failed: java.net.BindException: Address already in use: JVM_Bind:9090
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at org.apache.coyote.tomcat5.CoyoteConnector.initialize(CoyoteConnector.java:1431)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at org.apache.catalina.core.StandardService.initialize(StandardService.java:609)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at org.apache.catalina.core.StandardServer.initialize(StandardServer.java:2384)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at org.apache.catalina.startup.Catalina.load(Catalina.java:507)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at java.lang.reflect.Method.invoke(Method.java:324)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at org.apache.catalina.startup.Bootstrap.load(Bootstrap.java:250)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at org.apache.catalina.startup.Bootstrap.main(Bootstrap.java:424)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at java.lang.reflect.Method.invoke(Method.java:324)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:292)
INFO   | jvm 1    | 2006/07/25 12:29:10 | 	at java.lang.Thread.run(Thread.java:534)
INFO   | jvm 1    | 2006/07/25 12:29:10 | Jul 25, 2006 12:29:10 PM org.apache.catalina.startup.Catalina load
INFO   | jvm 1    | 2006/07/25 12:29:10 | INFO: Initialization processed in 985 ms
INFO   | jvm 1    | 2006/07/25 12:29:10 | Jul 25, 2006 12:29:10 PM org.apache.catalina.core.StandardService start
INFO   | jvm 1    | 2006/07/25 12:29:10 | INFO: Starting service Catalina
INFO   | jvm 1    | 2006/07/25 12:29:10 | Jul 25, 2006 12:29:10 PM org.apache.catalina.core.StandardEngine start
INFO   | jvm 1    | 2006/07/25 12:29:10 | INFO: Starting Servlet Engine: Apache Tomcat/5.0.30
INFO   | jvm 1    | 2006/07/25 12:29:10 | Jul 25, 2006 12:29:10 PM org.apache.catalina.core.StandardHost start
INFO   | jvm 1    | 2006/07/25 12:29:10 | INFO: XML validation disabled
INFO   | jvm 1    | 2006/07/25 12:29:10 | Jul 25, 2006 12:29:10 PM org.apache.catalina.core.StandardHost getDeployer
INFO   | jvm 1    | 2006/07/25 12:29:10 | INFO: Create Host deployer for direct deployment ( non-jmx ) 
INFO   | jvm 1    | 2006/07/25 12:29:10 | Jul 25, 2006 12:29:10 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:29:10 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\admin.xml
INFO   | jvm 1    | 2006/07/25 12:29:12 | Jul 25, 2006 12:29:12 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:29:12 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\balancer.xml
INFO   | jvm 1    | 2006/07/25 12:29:12 | Jul 25, 2006 12:29:12 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:29:12 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\manager.xml
INFO   | jvm 1    | 2006/07/25 12:29:12 | Jul 25, 2006 12:29:12 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:29:12 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\TalentPool.xml
INFO   | jvm 1    | 2006/07/25 12:29:13 | Jul 25, 2006 12:29:13 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:29:13 | INFO: Initializing, config='org.apache.struts.util.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:29:13 | Jul 25, 2006 12:29:13 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:29:13 | INFO: Initializing, config='org.apache.struts.action.ActionResources', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:29:14 | Jul 25, 2006 12:29:14 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:29:14 | INFO: Initializing, config='talentpoollabels', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:29:14 | Jul 25, 2006 12:29:14 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:29:14 | INFO: Installing web application at context path /jsp-examples from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\jsp-examples
INFO   | jvm 1    | 2006/07/25 12:29:14 | Jul 25, 2006 12:29:14 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:29:14 | INFO: Installing web application at context path  from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\ROOT
INFO   | jvm 1    | 2006/07/25 12:29:14 | Jul 25, 2006 12:29:14 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:29:14 | INFO: Installing web application at context path /servlets-examples from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\servlets-examples
INFO   | jvm 1    | 2006/07/25 12:29:14 | Jul 25, 2006 12:29:14 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:29:14 | INFO: Installing web application at context path /tomcat-docs from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\tomcat-docs
INFO   | jvm 1    | 2006/07/25 12:29:14 | Jul 25, 2006 12:29:14 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:29:14 | INFO: Installing web application at context path /webdav from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\webdav
INFO   | jvm 1    | 2006/07/25 12:29:14 | Jul 25, 2006 12:29:14 PM org.apache.coyote.http11.Http11Protocol start
INFO   | jvm 1    | 2006/07/25 12:29:14 | SEVERE: Error starting endpoint
INFO   | jvm 1    | 2006/07/25 12:29:14 | java.net.BindException: Address already in use: JVM_Bind:9090
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at org.apache.tomcat.util.net.PoolTcpEndpoint.initEndpoint(PoolTcpEndpoint.java:264)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at org.apache.tomcat.util.net.PoolTcpEndpoint.startEndpoint(PoolTcpEndpoint.java:281)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at org.apache.coyote.http11.Http11Protocol.start(Http11Protocol.java:171)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at org.apache.coyote.tomcat5.CoyoteConnector.start(CoyoteConnector.java:1527)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at org.apache.catalina.core.StandardService.start(StandardService.java:489)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at org.apache.catalina.core.StandardServer.start(StandardServer.java:2313)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at org.apache.catalina.startup.Catalina.start(Catalina.java:556)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at java.lang.reflect.Method.invoke(Method.java:324)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at org.apache.catalina.startup.Bootstrap.start(Bootstrap.java:287)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at org.apache.catalina.startup.Bootstrap.main(Bootstrap.java:425)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
